LATd,LONd,ALTm,Hdop,HhMmSs,iHhMmSs,H1mS_m,H1ppt,P1mS_m,P1ppt,V,C,Pdeg,Rdeg,Xgal,Ygal,Zgal,XmuT,YmuT,ZmuT,ihHhMmSs,HhmS_m,Hhppt,PhmS_m,Phppt
-32.5053933,116.965237,286,3.900000095,113230.43,160920,31,1.8,9.5,1.22,12.88,35,0.6,4.8,-9,84,1018,0.7,15,39.5,160920,14,0.49,-0.8,-0.05
-32.5053947,116.9653077,286,3.900000095,113231.455,160921,27.1,1.64,8,1.26,12.88,35,0.1,5.1,-1,90,1014,1,15.3,39.3,160921,12,0.48,-0.8,-0.04
-32.5053977,116.9653753,286,3.900000095,113232.442,160922,25.7,1.58,8.4,1.36,12.88,35,-0.3,4.6,5,81,1017,1.2,15.3,39.3,160922,11.7,0.49,-0.8,-0.03
-32.5053997,116.9654392,285,3.900000095,113233.416,160923,24.4,1.41,7.8,1.27,12.88,35,-0.9,4.5,16,81,1031,1.2,14.6,39.5,160923,11.4,0.38,-0.8,-0.02
-32.5054008,116.9655045,285,3.900000095,113234.491,160924,23.4,1.34,7.6,1.22,12.88,35,-1.3,1.3,21,21,919,1.7,13.4,40.3,160924,10.9,0.34,-0.8,-0.02
-32.5054037,116.9655667,286,3.900000095,113235.425,160925,21.6,1.31,7.2,1.22,12.88,35,-1.5,3.6,26,64,1026,2.1,14.4,39.8,160925,10,0.32,-0.9,-0.02
-32.5054065,116.9656311,286,3.900000095,113236.511,160926,19.7,1.24,6.9,1.16,12.88,35,-0.3,4.6,5,83,1033,1.7,15.4,39.1,160926,9,0.27,-0.8,-0.02
-32.505408,116.9656958,285,3.900000095,113237.513,160927,22,1.2,9.1,1.19,12.88,35,-0.1,5.1,1,92,1037,1,14.6,39.6,160927,10.3,0.25,-0.8,-0.01
-32.5054106,116.9657643,285,3.900000095,113238.514,160928,22.1,1.19,10.1,1.17,12.88,35,0.2,5.9,-3,107,1043,0.6,15.3,39.2,160928,11,0.22,-0.7,-0.01
-32.5054138,116.9658287,285,3.900000095,113239.479,160929,18.2,1.17,8.1,1.13,12.88,35,0,3.9,0,67,1003,0.4,14.6,39.6,160929,9,0.21,-0.8,-0.01
-32.5054202,116.9658927,285,3.900000095,113240.429,160930,17.7,1.19,6.8,1.06,12.88,35,-0.1,3.1,1,55,1015,0.6,14.2,39.8,160930,8.4,0.22,-0.9,-0.02
-32.5054212,116.9659584,285,3.900000095,113241.451,160931,31.2,1.19,15.7,1.24,12.88,35,-0.2,3.9,4,71,1042,0.6,14.7,39.6,160931,16.2,0.28,-0.5,-0.01
-32.5054238,116.9660265,285,3.900000095,113242.422,160932,34.9,1.23,15.4,1.21,12.88,35,-0.1,5.7,1,103,1041,0.6,16.1,38.7,160932,17.3,0.27,-0.5,-0.01
-32.5054279,116.966092,285,3.900000095,113243.477,160933,33.6,1.22,13.9,1.3,12.88,35,-0.4,6,8,109,1041,0.6,15.6,39.1,160933,16.7,0.28,-0.6,-0.01
-32.5054321,116.9661573,284,3.900000095,113244.413,160934,41.3,1.08,17.9,1.33,12.88,35,0.3,4.2,-5,75,1032,0.8,14.8,39.4,160934,21.3,0.24,-0.4,0
-32.5054377,116.9662183,284,3.900000095,113245.408,160935,55.2,0.99,25.3,1.34,12.88,35,0.4,4,-6,73,1054,0.5,14.5,39.8,160935,28.7,0.24,-0.1,0.01
-32.505438,116.9662826,284,3.900000095,113246.428,160936,58.3,1,25,1.3,12.88,35,0.4,4.7,-6,83,1031,0.5,14.8,39.5,160936,29.9,0.23,-0.1,0.01
-32.5054389,116.9663446,283,3.900000095,113247.413,160937,50.3,1.08,21.6,1.28,12.88,35,0.3,3.9,-4,71,1052,1,14.6,39.7,160937,25.7,0.21,-0.3,0
-32.5054365,116.9664072,283,3.900000095,113248.435,160938,26.5,1.12,7.3,1.13,12.88,35,-0.2,3.9,3,70,1035,1.3,14.6,39.6,160938,12,0.18,-0.9,-0.01
-32.5054378,116.9667905,282,3.900000095,113254.02,160939,18.3,1.05,5,1.13,12.88,35,0.2,4.4,-3,80,1036,1.2,14.7,39.5,160939,8.1,0.16,-1,-0.01
-32.5054378,116.9667905,282,3.900000095,113254.249,160940,19,1,6,1.13,12.88,35,-0.2,3.2,3,56,1008,1.2,13.7,40.1,160940,8.6,0.14,-0.9,0
-32.5054534,116.9692859,281,3.118000031,113339.477,161003,54.7,1.26,22.9,1.2,12.89,35,-0.7,6.5,12,118,1039,-0.9,16,38.9,161003,26.7,0.25,-0.2,-0.02
-32.5054534,116.9692859,281,3.118000031,113339.664,161004,39.3,1.32,15,1.17,12.89,35,0.3,7.7,-5,141,1047,-1.2,16.2,38.6,161004,18.6,0.25,-0.4,-0.02
-32.5054382,116.969304,281,3.09800005,113340.077,161028,30.1,1.09,11.2,1.18,12.88,35,-1.5,7.7,27,140,1038,0.1,15.2,39.3,161028,14.3,0.19,-0.7,0
-32.5054382,116.969304,281,3.09800005,113340.59,161029,30.4,1.25,10.4,1.14,12.88,35,-0.6,13,9,227,985,-5.1,15.4,39.3,161029,14.5,0.2,-0.7,-0.02
-32.5054245,116.9693075,280,3,113341.19,161030,37.8,1.31,15.3,1.18,12.88,35,1.4,13.4,-25,247,1037,-12.4,12.5,39.8,161030,18.3,0.27,-0.5,-0.01
-32.5054245,116.9693075,280,3,113340.393,161031,45.3,1.13,18.9,1.25,12.88,35,2.4,14.7,-44,265,1013,-19.2,5.6,40.9,161031,22.5,0.23,-0.4,0
-32.5053462,116.9692612,280,3.555999994,113342.621,161032,52.1,1.07,22.9,1.28,12.88,35,5.5,15.7,-97,274,979,-20.8,-3.1,42.1,161032,26.6,0.2,-0.2,0
-32.5053462,116.9692612,280,3.555999994,113343.541,161034,46.5,0.86,15.3,1.2,12.9,35,8.4,14.8,-149,258,980,-7.8,-17.5,43.1,161034,22.3,0.13,-0.6,0.01
-32.5053125,116.9691971,281,3.900000095,113344.557,161035,44.5,0.89,16.4,1.22,12.88,35,5.9,12.8,-101,216,954,-2.7,-16.9,43.6,161035,21.7,0.14,-0.6,0.01
-32.505309,116.9691447,281,3.900000095,113345.551,161036,37.1,0.92,11.3,1.19,12.88,35,4.4,8,-80,145,1041,-1.6,-17.4,43.5,161036,17.3,0.14,-0.8,0.01
-32.5053117,116.9690908,281,3.900000095,113346.539,161037,33.7,0.92,10.4,1.14,12.88,35,3.7,6.5,-68,118,1047,-2.4,-17.3,43.5,161037,15.6,0.13,-0.8,0
-32.5053161,116.9690373,280,3.900000095,113347.533,161038,29.4,0.94,9.8,1.18,12.88,35,3.3,5.2,-60,94,1039,-3.2,-17.2,43.5,161038,13.6,0.13,-0.8,0
-32.5053199,116.9689834,281,3.900000095,113348.54,161039,23.9,1,7.5,1.18,12.88,35,3.6,7.3,-63,127,1004,-3.3,-16.6,43.7,161039,10.9,0.16,-0.9,0
-32.5053279,116.9688716,282,3.900000095,113349.595,161040,20.5,0.97,5.7,1.09,12.88,35,2.3,3.3,-43,60,1053,-3.7,-19.1,42.8,161040,9,0.14,-0.9,0
-32.5053314,116.9688161,282,3.900000095,113350.593,161041,20.8,1.06,6.9,1.2,12.88,35,2.4,5,-43,91,1043,-3.8,-17.8,43.3,161041,9.4,0.18,-0.9,0
-32.5053354,116.9687612,282,3.900000095,113351.57,161042,22,1.07,7.5,1.18,12.88,35,3,7.8,-55,143,1044,-2.9,-16.2,43.8,161042,9.9,0.18,-0.8,0
-32.5053354,116.9687612,282,3.900000095,113352.543,161043,24.4,1.08,8.7,1.14,12.88,35,2.5,6.1,-46,111,1038,-2.7,-17.7,43.3,161043,11.5,0.16,-0.8,-0.01
-32.5053426,116.9686513,281,3.900000095,113353.568,161044,27.2,1.13,9.3,1.1,12.88,35,3,7.4,-51,127,981,-3.5,-16.5,43.7,161044,12.4,0.18,-0.7,-0.01
-32.5053455,116.9685966,281,3.900000095,113354.58,161045,27.7,1.11,9.3,1.24,12.88,35,3.1,9.1,-53,154,962,-3.1,-16.2,43.8,161045,12.5,0.22,-0.8,0
-32.5053455,116.9685966,281,3.900000095,113355.54,161046,26.2,1.12,8.6,1.29,12.88,35,1.5,6.9,-27,125,1039,-2.6,-16.1,43.7,161046,11.5,0.24,-0.7,0
-32.5053481,116.9684903,281,3.900000095,113356.575,161047,27.1,1.16,9.7,1.24,12.88,35,1.9,6.7,-35,121,1044,-3.1,-16.9,43.6,161047,11.5,0.27,-0.7,-0.01
-32.5053487,116.9684376,281,3.900000095,113357.574,161048,28.6,1.27,10.5,1.31,12.88,35,2.6,6.1,-46,109,1023,-3.7,-16.8,43.6,161048,12,0.35,-0.6,-0.01
-32.5053491,116.9683844,281,3.900000095,113358.559,161049,27.5,1.29,10.2,1.39,12.88,35,3,5.6,-52,97,986,-3.9,-17.5,43.3,161049,11.1,0.46,-0.6,-0.01
-32.5053513,116.9683265,281,3.900000095,113359.573,161050,26.8,1.74,10.4,1.43,12.88,35,2.5,5.7,-45,102,1037,-3.4,-17.7,43.3,161050,9.1,0.68,-0.3,-0.04
-32.5053501,116.9682705,281,3.900000095,113400.613,161051,27.3,2.16,10.8,1.55,12.88,35,2.2,5.8,-39,107,1047,-3.5,-17.3,43.5,161051,8.4,0.87,-0.3,-0.05
-32.5053501,116.9682705,281,3.900000095,113401.608,161052,28.9,1.7,11.1,1.58,12.88,35,2.5,6.1,-45,108,1027,-3.1,-17.2,43.4,161052,9,0.85,-0.5,-0.02
-32.5053503,116.9682148,281,3.900000095,113402.73,161053,27.4,1.88,11.1,1.47,12.88,35,2.1,6.7,-37,117,1008,-2.6,-17.1,43.5,161053,8.3,0.82,-0.4,-0.04
-32.50535,116.9680893,282,3.900000095,113404.354,161054,26.9,1.91,10.8,1.56,12.88,35,1.7,7.3,-29,128,1001,-2.1,-17.2,43.5,161054,8.8,0.78,-0.4,-0.04
-32.5053515,116.9680332,281,3.900000095,113404.67,161055,25,1.66,10.6,1.44,12.88,35,1.9,7,-33,123,1010,-2.5,-17.1,43.6,161055,8.2,0.65,-0.4,-0.02
-32.5053514,116.9677994,282,3.900000095,113409.114,161056,27.9,1.51,11.8,1.44,12.88,35,1.5,5.9,-26,106,1030,-2.9,-17.2,43.5,161056,10.1,0.58,-0.5,-0.02
-32.5053514,116.9677994,282,3.900000095,113409.311,161057,35.1,1.43,15.4,1.39,12.88,35,1.8,6.9,-32,127,1046,-2.6,-16.8,43.6,161057,15.1,0.44,-0.3,-0.02
-32.5053602,116.9649843,289,3,113503.738,161058,45.4,1.16,20.7,1.21,12.88,35,1.7,6.3,-35,135,1037,-2.6,-16.8,43.6,161058,21.8,0.26,-0.2,-0.01
-32.5053602,116.9649843,289,3,113503.943,161115,40,1.01,16.9,1.2,12.89,35,1.7,5.8,-30,106,1050,-3,-16.8,43.5,161115,20,0.15,-0.4,0
-32.5053602,116.9649843,289,3,113504.145,161116,38.3,0.98,16,1.2,12.89,35,2.4,6.8,-44,123,1038,-3.1,-16.6,43.6,161116,19.3,0.14,-0.5,0
-32.5053602,116.9649843,289,3,113504.367,161117,35.7,0.99,14.9,1.2,12.89,35,2.3,7.8,-42,141,1040,-3,-16.1,43.7,161117,18.2,0.15,-0.5,0
-32.50536,116.9649837,289,3,113504.605,161118,34.1,1,14.4,1.22,12.89,35,2.3,7.3,-42,132,1030,-3.3,-15.6,43.8,161118,17,0.17,-0.5,0
-32.50536,116.9649837,289,3,113504.866,161119,29.7,0.96,11.2,1.19,12.89,35,2.6,7.7,-47,142,1047,-3.4,-16.1,43.8,161119,14.4,0.15,-0.7,0
-32.50536,116.9649837,289,3,113505.014,161120,26.5,0.93,8.5,1.14,12.89,35,2.9,7.3,-52,132,1037,-3.4,-16.5,43.7,161120,12.1,0.14,-0.8,0
-32.50536,116.9649837,289,3,113505.569,161156,35.4,1.87,12.9,1.11,12.87,35,3.2,5.7,-58,104,1046,-4.5,-17.5,43.4,161156,16.8,0.52,-0.6,-0.05
-32.5053598,116.9649831,289,3,113508.131,161157,35.3,1.88,13,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.6,-17.4,43.4,161157,16.7,0.52,-0.6,-0.05
-32.5053596,116.9649832,289,3,113509.112,161200,35.3,1.87,12.9,1.11,12.9,35,3.1,5.7,-57,104,1046,-4.6,-17.5,43.2,161200,16.9,0.52,-0.6,-0.05
-32.5053595,116.9649833,289,3,113510.179,161201,35.3,1.87,12.9,1.11,12.88,35,3.2,5.7,-58,104,1047,-4.6,-17.6,43.4,161201,16.7,0.52,-0.6,-0.05
-32.5053593,116.9649834,289,3,113511.195,161202,35.6,1.88,12.9,1.11,12.88,35,3.2,5.7,-58,104,1047,-4.6,-17.6,43.4,161202,16.8,0.52,-0.5,-0.05
-32.5053592,116.9649834,289,3,113512.083,161203,35.1,1.88,12.8,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.5,-17.5,43.4,161203,16.8,0.52,-0.6,-0.05
-32.5053591,116.9649834,289,3,113513.082,161204,35.4,1.88,12.9,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.5,-17.6,43.4,161204,16.7,0.52,-0.6,-0.05
-32.5053591,116.9649834,289,3,113514.085,161205,35.1,1.88,12.9,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.5,-17.4,43.4,161205,16.8,0.52,-0.6,-0.05
-32.505359,116.9649835,289,3,113515.11,161206,35.2,1.88,13.2,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.6,-17.4,43.3,161206,16.8,0.52,-0.6,-0.05
-32.5053544,116.9649871,289,3,113516.071,161207,35.1,1.88,13,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.6,-17.4,43.4,161207,16.8,0.52,-0.6,-0.05
-32.5053548,116.9649854,289,3,113517.091,161208,35.3,1.88,13,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.6,-17.5,43.3,161208,16.8,0.52,-0.6,-0.05
-32.5053514,116.9649854,289,3,113518.066,161209,34.9,1.88,12.9,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.6,-17.5,43.4,161209,16.7,0.52,-0.5,-0.05
-32.5053541,116.9649836,289,3,113520.284,161210,35.1,1.88,13.2,1.11,12.88,35,3.2,5.7,-58,104,1046,-4.6,-17.5,43.4,161210,16.6,0.52,-0.6,-0.05
-32.5053555,116.9649822,289,3,113521.169,161211,35.3,1.89,13,1.11,12.88,35,4.4,5.7,-81,104,1046,-4.6,-17.5,43.4,161211,16.8,0.52,-0.6,-0.05
-32.5053567,116.9649759,289,3,113522.165,161212,35.2,1.89,13,1.15,12.88,35,7,5.6,-128,101,1046,-4.7,-17.5,43.4,161212,16.8,0.5,-0.5,-0.05
-32.5053537,116.9649573,290,3,113523.209,161213,36.7,1.9,13.9,1.13,12.88,35,8.3,4.9,-153,89,1048,-5,-18,43.2,161213,17.6,0.49,-0.6,-0.05
-32.5053562,116.9649297,290,3.319000006,113524.217,161214,38.7,1.97,15.2,1.05,12.88,35,8,5.9,-146,106,1033,-4.5,-17.2,43.5,161214,18.6,0.5,-0.5,-0.06
-32.505355,116.9648904,290,3.604000092,113525.17,161215,41.2,1.99,16.6,1.02,12.88,35,8.1,6.1,-148,110,1041,-5.4,-16.7,43.6,161215,20,0.49,-0.4,-0.07
-32.5053574,116.9648588,290,3.377000093,113526.185,161216,38.2,1.72,14.2,1.09,12.88,35,3.1,7.1,-55,127,1018,-4.8,-16.5,43.6,161216,17.8,0.45,-0.6,-0.05
-32.5053538,116.9648207,290,3.109999895,113527.174,161217,38.1,2.06,13.3,1.23,12.88,35,1,6.3,-19,114,1040,-4.2,-16.9,43.5,161217,17.4,0.64,-0.5,-0.06
-32.5053524,116.964786,290,3,113528.181,161218,41.7,1.96,16.6,1.37,12.88,35,3,6.4,-55,118,1053,-3.9,-16.8,43.6,161218,20.2,0.66,-0.4,-0.05
-32.5053504,116.9647511,290,3.112999916,113529.178,161219,47.8,1.88,21.4,1.32,12.88,35,3.6,7,-66,127,1045,-4,-16.3,43.7,161219,24.4,0.67,-0.1,-0.04
-32.5053496,116.9647101,290,3.017999887,113530.199,161220,52.4,1.96,23.5,1.29,12.88,35,3,7,-55,125,1028,-4.1,-16.6,43.7,161220,27,0.63,-0.1,-0.05
-32.5053467,116.9646352,290,3.900000095,113531.168,161221,54.4,1.63,22.6,1.29,12.88,35,2.8,6.8,-52,124,1049,-4.1,-16.5,43.7,161221,27.1,0.51,-0.2,-0.03
-32.5053454,116.9645889,290,3.900000095,113532.2,161222,60.3,1.43,28.7,1.36,12.88,35,3.2,7.4,-58,135,1042,-4.3,-16.2,43.8,161222,32.3,0.44,0.1,-0.02
-32.5053436,116.9645407,290,3.900000095,113533.178,161223,72.4,1.22,36.3,1.28,12.88,35,2.7,8.2,-49,147,1032,-3.3,-16.2,43.8,161223,39.8,0.32,0.5,0
-32.505342,116.9644909,289,3.900000095,113534.161,161224,79.2,1.16,38.8,1.27,12.88,35,2,7.1,-36,130,1049,-2.7,-16.6,43.6,161224,43.1,0.36,0.6,0
-32.5053404,116.9644403,289,3.900000095,113535.191,161225,82.4,1.32,39.1,1.35,12.88,35,2,6.8,-36,123,1044,-3,-16.6,43.7,161225,44.4,0.42,0.6,-0.01
-32.5053386,116.9643892,289,3.900000095,113536.166,161226,85.2,1.42,39.9,1.4,12.87,35,1.3,6.3,-23,115,1044,-3.3,-16.4,43.8,161226,45.7,0.52,0.6,-0.01
-32.5053367,116.9643383,289,3.900000095,113537.19,161227,84,1.66,35.1,1.34,12.88,35,1.9,7.7,-33,138,1020,-3.3,-16.1,43.9,161227,42.9,0.53,0.4,-0.03
-32.5053344,116.9642876,289,3.900000095,113538.3,161228,79,1.52,31.1,1.35,12.88,35,1.2,9.2,-22,168,1035,-3,-15.4,44.1,161228,39.1,0.48,0.1,-0.02
-32.5053314,116.9642356,289,3.900000095,113539.176,161229,79.7,1.41,33.9,1.32,12.88,35,0.8,6.1,-14,111,1037,-3.2,-17.1,43.5,161229,41.1,0.44,0.3,-0.01
-32.5053288,116.9641778,288,3.900000095,113540.187,161230,75.8,1.49,30.8,1.26,12.88,35,1.6,4.3,-29,79,1054,-3.5,-18.5,43.1,161230,38.5,0.42,0.1,-0.02
-32.5053252,116.9641236,288,3.900000095,113541.222,161231,77.4,1.39,35.1,1.27,12.88,35,1.5,6.2,-28,112,1043,-3.2,-17,43.6,161231,41,0.35,0.4,-0.02
-32.5053231,116.9640681,288,3.900000095,113542.224,161232,88.3,1.15,45.5,1.33,12.88,35,1.2,6.2,-21,111,1036,-2.9,-17,43.6,161232,48.9,0.33,0.8,0
-32.5053222,116.9640127,288,3.900000095,113543.23,161233,89.8,1.19,45.7,1.31,12.88,35,0.5,7.7,-9,139,1036,-2.2,-16,43.9,161233,49.4,0.35,0.8,0
-32.5053224,116.9639563,288,3.900000095,113544.218,161234,82.1,1.26,39,1.23,12.88,35,0.8,8.9,-14,161,1039,-1.9,-16.1,43.9,161234,44,0.35,0.4,-0.01
-32.5053218,116.9638423,288,3.900000095,113546.082,161235,67.3,1.37,30.8,1.23,12.88,35,1.3,6.9,-24,127,1053,-2.7,-15.9,43.9,161235,35.2,0.38,0.1,-0.02
-32.5053181,116.9637369,289,3.900000095,113548.586,161236,50.4,1.3,22.4,1.18,12.88,35,1.1,8.2,-19,149,1040,-2.7,-15.8,43.9,161236,25.5,0.34,-0.3,-0.02
-32.505321,116.9636746,288,3.900000095,113548.895,161237,47.3,1.12,22.2,1.12,12.88,35,1,6.3,-17,108,987,-3.1,-17.1,43.6,161237,24.8,0.23,-0.2,-0.01
-32.505321,116.9636746,288,3.900000095,113549.088,161238,52.2,1.18,26.9,1.19,12.88,35,1.4,7.2,-26,131,1045,-3.4,-16.1,43.9,161238,27.7,0.29,0,-0.01
-32.505321,116.9636746,288,3.900000095,113549.447,161239,43.8,1.21,20.7,1.25,12.87,35,1.2,7.3,-21,134,1049,-3.3,-16.3,43.8,161239,22.7,0.36,-0.2,-0.01
-32.5053148,116.9636228,289,3.900000095,113550.267,161240,38.3,1.18,18.9,1.31,12.88,35,1.2,8,-23,146,1046,-3.7,-16.1,43.9,161240,19.8,0.37,-0.3,0
-32.5053224,116.963562,289,3.900000095,113551.179,161241,31.1,1.17,14.2,1.29,12.88,35,1.7,8,-31,145,1037,-3.6,-15.7,44,161241,15,0.35,-0.5,0
-32.5053153,116.963513,288,3.900000095,113552.193,161242,27.8,1.22,11.7,1.28,12.88,35,1.3,8.5,-23,153,1029,-3.2,-16.2,43.9,161242,12.9,0.34,-0.6,-0.01
-32.5053158,116.9634556,288,3.900000095,113553.214,161243,32.4,1.2,15.4,1.32,12.88,35,1.7,6.2,-32,113,1049,-4,-16.6,43.8,161243,15.7,0.36,-0.5,-0.01
-32.5053136,116.9634115,288,3.900000095,113554.194,161244,40.9,1.17,19.7,1.28,12.88,35,1.1,7.7,-20,137,1020,-3.9,-15.9,43.9,161244,20.7,0.31,-0.3,-0.01
-32.5053121,116.9633673,288,3.900000095,113555.158,161245,60.9,1.19,34,1.31,12.88,35,0.6,7.9,-10,145,1046,-3.4,-15.8,43.9,161245,33.2,0.35,0.4,0
-32.5053084,116.9633518,289,3.572000027,113556.19,161246,68.6,1.13,35.8,1.3,12.88,35,-0.3,7.5,5,137,1041,-3.8,-15.6,44,161246,37.1,0.35,0.4,0
-32.5052943,116.9632942,288,3.900000095,113557.165,161247,64,1.31,30.8,1.32,12.88,35,1.5,4.6,-27,84,1044,-5.3,-17.1,43.5,161247,33.3,0.41,0.2,-0.01
-32.5052853,116.9632664,288,3.746999979,113558.176,161248,55.9,1.26,26.4,1.31,12.88,35,0.2,5.1,-4,93,1046,-6.4,-16.3,43.8,161248,28.6,0.37,0,-0.01
-32.5052614,116.9632131,288,3.900000095,113559.172,161249,47.9,1.21,20.6,1.32,12.88,35,-1.3,5.2,23,95,1039,-7.2,-16.3,43.7,161249,23.5,0.35,-0.3,-0.01
-32.5052399,116.9631997,288,3.740999937,113600.158,161250,51.2,1.13,23.9,1.32,12.88,35,-0.9,1.4,15,26,1052,-10.4,-14.4,43.9,161250,26.5,0.33,-0.1,0
-32.505214,116.9631973,288,3.36500001,113601.258,161251,64.2,1.14,33.1,1.3,12.88,35,0.5,0.2,-9,3,1052,-15.7,-10.9,43.4,161251,33.8,0.34,0.3,0
-32.5051605,116.9632167,288,3.900000095,113602.298,161252,68.1,1.2,31.8,1.25,12.87,35,2.9,-3.7,-53,-68,1056,-19.6,-3.4,42.6,161252,34.8,0.32,0.2,-0.01
-32.5051371,116.9632556,288,3.900000095,113603.201,161253,68.2,1.19,34.8,1.28,12.88,35,8.1,-5.7,-152,-105,1067,-17.6,6.3,41.2,161253,36.6,0.35,0.4,-0.01
-32.5051273,116.9632998,288,3.900000095,113604.19,161254,66.8,1.42,31.4,1.35,12.88,35,11.7,-6.9,-223,-129,1067,-7.6,13.6,40,161254,34.8,0.45,0.2,-0.02
-32.5051254,116.963348,288,3.900000095,113605.276,161255,81.5,1.29,37.9,1.3,12.88,35,7.9,-6.5,-148,-120,1062,2.6,14,39.8,161255,42.8,0.38,0.5,-0.01
-32.505124,116.9633989,288,3.900000095,113606.192,161256,80.2,1.39,31,1.21,12.88,35,4.4,-2.3,-80,-41,1044,5.3,13.2,39.8,161256,39.1,0.37,0.1,-0.01
-32.5051318,116.9635696,288,3.900000095,113609.405,161257,78.8,1.35,31.2,1.23,12.88,35,3.5,3.8,-62,66,1017,2.2,13.7,40.1,161257,39.5,0.32,0.2,-0.01
-32.5051318,116.9635696,288,3.900000095,113609.684,161258,80.6,1.25,33.8,1.31,12.88,35,1.4,5.1,-23,86,961,0,13.9,40.2,161258,40.1,0.35,0.2,-0.01
-32.5051358,116.9636219,287,3.900000095,113609.912,161259,70.8,1.16,29.4,1.29,12.88,35,1,4.1,-17,75,1045,-0.1,14.2,40,161259,35.5,0.35,0,0
-32.5051358,116.9636219,287,3.900000095,113610.213,161300,59.6,1.26,26.4,1.3,12.87,35,1.2,2.9,-22,53,1051,0.5,14,40.1,161300,30.6,0.36,0,-0.01
-32.5051398,116.963675,287,3.900000095,113611.207,161301,55.4,1.28,25.6,1.31,12.87,35,1.4,2.2,-25,39,1049,1.2,13.8,40.2,161301,28.7,0.36,-0.1,-0.01
-32.5051368,116.9637476,287,3.900000095,113612.229,161302,50.5,1.26,23.3,1.28,12.88,35,1.3,2.9,-22,49,975,1.7,13.7,40.1,161302,26,0.36,-0.2,-0.01
-32.5051372,116.9638017,288,3.900000095,113613.209,161303,48.9,1.34,22.9,1.25,12.88,35,0.4,3.5,-7,64,1042,1.2,14.1,39.9,161303,25,0.38,-0.2,-0.02
-32.5051365,116.963863,288,3.900000095,113614.237,161304,49.1,1.38,25.1,1.2,12.87,35,0.3,4.3,-6,78,1052,0.5,14,40,161304,25.8,0.4,-0.1,-0.02
